zmiana,data,ognisko_typ,liczba
3,2020-08-20,weselem w powiecie starogardzkim,12
3,2020-08-20,ognisko w zakładzie pracy w gdyni,5
3,2020-08-20,ognisko studentów w powiecie miasto gdańsk,5
3,2020-08-20,spotkaniem towarzyskim w powiecie miasto gdańsk,5
3,2020-08-20,ognisko w sanatorium w powiecie miasto sopot,2
3,2020-08-20,zakładem pracy w powiecie starogardzkim,14
3,2020-08-20,szpitalem w gdyni,3
3,2020-08-20,weselem w powiecie malborskim i zakładem pracy w gdańsku,6
3,2020-08-20,ognisko rodzinne związane z zakładem w gdańsku,2
3,2020-08-20,klubami sportowymi w gdyni i powiecie starogardzkim,2
3,2020-08-20,ognisko wiązane z portową strażą pożarną powiat pucki,2
3,2020-08-20,przedszkolem w gdańsk,2
3,2020-08-20,laboratorium mikrobiologicznym w gdańsku ,5
3,2020-08-20,przychodnią w powiecie wejherowskim,5
3,2020-08-20,szpitalem w gdańsku i weselem,3
3,2020-08-20,"szpitalem w pucku 3 osoby zakażone, w tym 2 pracowników medycznych,",3
3,2020-08-20,sędziami piłkarskimi,2
3,2020-08-19,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",41
3,2020-08-19,udziałem w rejsie big boat party,36
3,2020-08-19,klubem sportowym,25
3,2020-08-19,wopr,16
3,2020-08-19,młodzieżowymi spotkaniami towarzyskimi,12
3,2020-08-19,ośrodkiem sportowym,5
3,2020-08-19,apteką,9
3,2020-08-19,ognisko rodzinne związane ze szpitalem w wejherowie,53
3,2020-08-19,ognisko rodzinne związane z orw jarosławiec i oddziałem rehabilitacyjnym szpitala w tczewie,9
3,2020-08-19,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 18 przypadków zakażenia, powiat starogardzki,",18
3,2020-08-19,2 weselami w powiecie kartuskim i 1 w powiecie wejherowskim oraz zakładem pracy w powiecie kartuskim,71
3,2020-08-19,weselem,5
3,2020-08-19,weselem,23
3,2020-08-19,firmą transportową,16
3,2020-08-19,statkiem i zakładem pracy w gdańsku,18
3,2020-08-19,ognisko w sanatorium w powiecie słupskim,3
3,2020-08-19,ognisko w zakładzie pracy w gdyni,4
3,2020-08-19,zakładem pracy w powiecie tczewskim,2
3,2020-08-19,weselem w powiecie starogardzkim,7
3,2020-08-19,ognisko w zakładzie pracy w gdyni,5
3,2020-08-19,ognisko studentów w powiecie miasto gdańsk,5
3,2020-08-19,spotkaniem towarzyskim w powiecie miasto gdańsk,5
3,2020-08-19,ognisko w sanatorium w powiecie miasto sopot,2
3,2020-08-19,zakładem pracy w powiecie starogardzkim,14
3,2020-08-19,szpitalem w gdyni,3
3,2020-08-19,weselem w powiecie malborskim i zakładem pracy w gdańsku,6
3,2020-08-19,ognisko rodzinne związane z zakładem w gdańsku,2
3,2020-08-19,klubami sportowymi w gdyni i powiecie starogardzkim,3
3,2020-08-19,ognisko wiązane z portową strażą pożarną powiat pucki,2
3,2020-08-19,przedszkolem w gdańsk,2
3,2020-08-19,laboratorium mikrobiologicznym w gdańsku,5
3,2020-08-19,przychodnią w powiecie wejherowskim,3
3,2020-08-19,szpitalem w gdańsku i weselem,NA
3,2020-08-18,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",41
3,2020-08-18,udziałem w rejsie big boat party,36
3,2020-08-18,klubem sportowym,25
3,2020-08-18,wopr,16
3,2020-08-18,młodzieżowymi spotkaniami towarzyskimi,12
3,2020-08-18,ośrodkiem sportowym,5
3,2020-08-18,apteką,9
3,2020-08-18,ognisko rodzinne związane ze szpitalem w wejherowie,52
3,2020-08-18,ognisko rodzinne związane z orw jarosławiec i oddziałem rehabilitacyjnym szpitala w tczewie,9
3,2020-08-18,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 18 przypadków zakażenia, powiat starogardzki,",18
3,2020-08-18,2 weselami w powiecie kartuskim i 1 w powiecie wejherowskim oraz zakładem pracy w powiecie kartuskim,69
3,2020-08-18,weselem,5
3,2020-08-18,weselem,21
3,2020-08-18,firmą transportową,16
3,2020-08-18,obozem szermierki w zakopanem,4
3,2020-08-18,statkiem i zakładem pracy w gdańsku,17
3,2020-08-18,ognisko w sanatorium w powiecie słupskim,3
3,2020-08-18,ognisko w zakładzie pracy w gdyni,4
3,2020-08-18,zakładem pracy w powiecie tczewskim,2
3,2020-08-18,weselem w powiecie starogardzkim,5
3,2020-08-18,ognisko w zakładzie pracy w gdyni,4
3,2020-08-18,ognisko studentów w powiecie miasto gdańsk,5
3,2020-08-18,spotkaniem towarzyskim w powiecie miasto gdańsk,5
3,2020-08-18,ognisko w sanatorium w powiecie miasto sopot,2
3,2020-08-18,zakładem pracy w powiecie starogardzkim,11
3,2020-08-18,szpitalem w gdyni,3
3,2020-08-18,weselem w powiecie malborskim i zakładem pracy w gdańsku,6
3,2020-08-18,ognisko rodzinne związane z zakładem w gdańsku,2
3,2020-08-18,klubami sportowymi.,NA
4,2020-08-17,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",41
4,2020-08-17,udziałem w rejsie big boat party,36
4,2020-08-17,klubem sportowym,25
4,2020-08-17,wopr,16
4,2020-08-17,młodzieżowymi spotkaniami towarzyskimi,12
4,2020-08-17,ośrodkiem sportowym,5
4,2020-08-17,apteką,9
4,2020-08-17,ognisko rodzinne związane ze szpitalem w wejherowie,50
4,2020-08-17,ognisko rodzinne związane z orw jarosławiec i oddziałem rehabilitacyjnym szpitala w tczewie,9
4,2020-08-17,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 17 przypadków zakażenia, powiat starogardzki,",17
4,2020-08-17,weselem,25
4,2020-08-17,weselem,5
4,2020-08-17,ognisko  związane z weselem,21
4,2020-08-17,weselem,33
4,2020-08-17,firmą transportową,16
4,2020-08-17,obozem szermierki w zakopanem,4
4,2020-08-17,statkiem,16
4,2020-08-17,ognisko w sanatorium w powiecie słupskim,3
4,2020-08-17,ognisko w zakładzie pracy w gdyni,4
4,2020-08-17,zakładem pracy w powiecie tczewskim,2
4,2020-08-17,weselem w powiecie starogardzkim,4
4,2020-08-17,ognisko w zakładzie pracy w gdyni,4
4,2020-08-17,zakładem pracy w powiecie kościerskim,2
4,2020-08-17,ognisko studentów w powiecie miasto gdańsk,5
4,2020-08-17,spotkaniem towarzyskim w powiecie miasto gdańsk,5
4,2020-08-17,ognisko w sanatorium w powiecie miasto sopot,2
4,2020-08-17,zakładem pracy w powiecie starogardzkim,11
4,2020-08-17,szpitalem w gdyni,3
4,2020-08-17,weselem w powiecie malborskim i zakładem pracy w gdańsku,4
4,2020-08-17,ognisko rodzinne związane z zakładem w gdańsku,2
3,2020-08-16,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",41
3,2020-08-16,udziałem w rejsie big boat party,36
3,2020-08-16,klubem sportowym,25
3,2020-08-16,wopr,16
3,2020-08-16,młodzieżowymi spotkaniami towarzyskimi,12
3,2020-08-16,ośrodkiem sportowym,5
3,2020-08-16,apteką,8
3,2020-08-16,ognisko rodzinne związane ze szpitalem w wejherowie,45
3,2020-08-16,ognisko rodzinne związane z orw jarosławiec i oddziałem rehabilitacyjnym szpitala w tczewie,9
3,2020-08-16,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 17 przypadków zakażenia, powiat starogardzki,",17
3,2020-08-16,weselem,25
3,2020-08-16,weselem,5
3,2020-08-16,ognisko  związane z weselem,21
3,2020-08-16,weselem,31
3,2020-08-16,firmą transportową,16
3,2020-08-16,obozem szermierki w zakopanem,4
3,2020-08-16,statkiem,14
3,2020-08-16,ognisko w sanatorium w powiecie słupskim,3
3,2020-08-16,ognisko w zakładzie pracy w gdyni,4
3,2020-08-16,zakładem pracy w powiecie tczewskim,2
3,2020-08-16,weselem w powiecie starogardzkim,4
3,2020-08-16,ognisko w zakładzie pracy w gdyni,4
3,2020-08-16,zakładem pracy w powiecie kościerskim,2
3,2020-08-16,ognisko studentów w powiecie miasto gdańsk,5
3,2020-08-16,spotkaniem towarzyskim w powiecie miasto gdańsk,5
3,2020-08-16,ognisko w sanatorium w powiecie miasto sopot,2
3,2020-08-16,zakładem pracy w powiecie starogardzkim,10
3,2020-08-16,szpitalem w gdyni,3
3,2020-08-15,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",42
3,2020-08-15,udziałem w rejsie big boat party,36
3,2020-08-15,klubem sportowym,25
3,2020-08-15,wopr,16
3,2020-08-15,młodzieżowymi spotkaniami towarzyskimi,12
3,2020-08-15,ośrodkiem sportowym,5
3,2020-08-15,apteką,8
3,2020-08-15,ognisko rodzinne związane ze szpitalem w wejherowie,44
3,2020-08-15,ognisko rodzinne związane z orw jarosławiec i oddziałem rehabilitacyjnym szpitala w tczewie,7
3,2020-08-15,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 15 przypadków zakażenia, powiat starogardzki,",15
3,2020-08-15,weselem,25
3,2020-08-15,weselem,5
3,2020-08-15,ognisko  związane z weselem,13
3,2020-08-15,weselem,31
3,2020-08-15,firmą transportową,13
3,2020-08-15,obozem szermierki w zakopanem,4
3,2020-08-15,ognisko na statku,14
3,2020-08-15,ognisko w sanatorium w powiecie słupskim,3
3,2020-08-15,ognisko w zakładzie pracy w gdyni,3
3,2020-08-15,zakładem pracy w powiecie tczewskim,2
3,2020-08-15,weselem w powiecie starogardzkim,2
3,2020-08-14,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",42
3,2020-08-14,udziałem w rejsie big boat party,36
3,2020-08-14,klubem sportowym,25
3,2020-08-14,wopr,16
3,2020-08-14,młodzieżowymi spotkaniami towarzyskimi,12
3,2020-08-14,ośrodkiem sportowym,5
3,2020-08-14,apteką,8
3,2020-08-14,ognisko rodzinne związane ze szpitalem w wejherowie,37
3,2020-08-14,ognisko rodzinne związane z orw jarosławiec i oddziałem rehabilitacyjnym szpitala w tczewie,6
3,2020-08-14,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 9 przypadków zakażenia, powiat starogardzki,",9
3,2020-08-14,weselem,25
3,2020-08-14,weselem,5
3,2020-08-14,ognisko  związane z weselem,11
3,2020-08-14,weselem,31
3,2020-08-14,firmą transportową,12
3,2020-08-14,obozem szermierki w zakopanem,4
3,2020-08-14,ognisko na statku,14
3,2020-08-13,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",41
3,2020-08-13,udziałem w rejsie big boat party,36
3,2020-08-13,klubem sportowym,25
3,2020-08-13,wopr,15
3,2020-08-13,młodzieżowymi spotkaniami towarzyskimi,12
3,2020-08-13,ośrodkiem sportowym,5
3,2020-08-13,apteką,7
3,2020-08-13,ognisko rodzinne związane ze szpitalem w wejherowie,31
3,2020-08-13,ognisko rodzinne związane z orw jarosławiec i oddziałem rehabilitacyjnym szpitala w tczewie,6
3,2020-08-13,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 8 przypadków zakażenia, powiat starogardzki,",8
3,2020-08-13,weselem,25
3,2020-08-13,weselem,5
3,2020-08-13,ognisko  związane z weselem,11
3,2020-08-13,weselem,26
3,2020-08-13,firmą transportową,12
3,2020-08-13,obozem szermierki w zakopanem,4
3,2020-08-13,ognisko na statku,14
3,2020-08-12,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",41
3,2020-08-12,udziałem w rejsie big boat party,36
3,2020-08-12,klubem sportowym,25
3,2020-08-12,wopr,15
3,2020-08-12,młodzieżowymi spotkaniami towarzyskimi,12
3,2020-08-12,ośrodkiem sportowym,5
3,2020-08-12,apteką,7
3,2020-08-12,ognisko rodzinne związane ze szpitalem w wejherowie,28
3,2020-08-12,ognisko rodzinne związane z orw jarosławiec i oddziałem rehabilitacyjnym szpitala w tczewie,4
3,2020-08-12,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 7 przypadków zakażenia, powiat starogardzki,",7
3,2020-08-12,weselem,25
3,2020-08-12,weselem,5
3,2020-08-12,ognisko  związane z weselem,5
3,2020-08-12,weselem,21
3,2020-08-11,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",40
3,2020-08-11,udziałem w rejsie big boat party,36
3,2020-08-11,klubem sportowym,25
3,2020-08-11,wopr,15
3,2020-08-11,młodzieżowymi spotkaniami towarzyskimi,11
3,2020-08-11,ośrodkiem sportowym,5
3,2020-08-11,apteką,7
3,2020-08-11,weselem,25
3,2020-08-11,ognisko rodzinne związane ze szpitalem w wejherowie,22
3,2020-08-11,weselem,5
3,2020-08-11,ognisko rodzinne związane z orw jarosławiec,3
3,2020-08-11,ognisko  związane z weselem,5
3,2020-08-11,"regionalnym ośrodkiem psychiatrii sądowej, ogółem 6 przypadków zakażenia, powiat starogardzki,",6
3,2020-08-10,klubem sportowym,25
3,2020-08-10,wopr,15
3,2020-08-10,młodzieżowymi spotkaniami towarzyskimi,11
3,2020-08-10,ośrodkiem sportowym,5
3,2020-08-10,apteką,7
3,2020-08-10,weselem,25
3,2020-08-10,ognisko rodzinne związane ze szpitalem w wejherowie,13
3,2020-08-10,weselem,5
3,2020-08-10,ognisko rodzinne związane z orw jarosławiec,3
3,2020-08-10,weselem,5
3,2020-08-09,ognisko w jednostce wojskowej,38
3,2020-08-09,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",39
3,2020-08-09,udziałem w rejsie big boat party,36
3,2020-08-09,klubem sportowym,25
3,2020-08-09,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-09,wopr,15
3,2020-08-09,młodzieżowymi spotkaniami towarzyskimi,11
3,2020-08-09,ośrodkiem sportowym,5
3,2020-08-09,apteką,3
3,2020-08-09,weselem,25
3,2020-08-09,ognisko rodzinne związane ze szpitalem w wejherowie,5
3,2020-08-09,weselem,5
3,2020-08-09,ognisko rodzinne związane z orw jarosławiec,3
3,2020-08-08,ognisko w jednostce wojskowej,38
3,2020-08-08,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",38
3,2020-08-08,udziałem w rejsie big boat party,36
3,2020-08-08,klubem sportowym,25
3,2020-08-08,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-08,wopr,15
3,2020-08-08,młodzieżowymi spotkaniami towarzyskimi,11
3,2020-08-08,ośrodkiem sportowym,5
3,2020-08-08,apteką,3
3,2020-08-08,weselem,25
3,2020-08-07,ognisko w jednostce wojskowej,38
3,2020-08-07,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",38
3,2020-08-07,udziałem w rejsie big boat party,36
3,2020-08-07,klubem sportowym,25
3,2020-08-07,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-07,wopr,15
3,2020-08-07,młodzieżowymi spotkaniami towarzyskimi,11
3,2020-08-07,ośrodkiem sportowym,5
3,2020-08-07,apteką,3
3,2020-08-06,ognisko w jednostce wojskowej,38
3,2020-08-06,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",38
3,2020-08-06,udziałem w rejsie big boat party,31
3,2020-08-06,klubem sportowym,22
3,2020-08-06,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-06,wopr,12
3,2020-08-06,młodzieżowymi spotkaniami towarzyskimi,10
3,2020-08-06,ośrodkiem sportowym,3
3,2020-08-05,ognisko w jednostce wojskowej,38
3,2020-08-05,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",38
3,2020-08-05,udziałem w rejsie big boat party,31
3,2020-08-05,klubem sportowym,22
3,2020-08-05,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-05,wopr,12
3,2020-08-05,młodzieżowymi spotkaniami towarzyskimi,6
3,2020-08-05,ośrodkiem sportowym,3
3,2020-08-04,ognisko w jednostce wojskowej,38
3,2020-08-04,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",38
3,2020-08-04,udziałem w rejsie big boat party,31
3,2020-08-04,klubem sportowym,22
3,2020-08-04,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-04,wopr,12
3,2020-08-04,młodzieżowymi spotkaniami towarzyskimi,6
3,2020-08-03,ognisko w jednostce wojskowej,38
3,2020-08-03,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",35
3,2020-08-03,udziałem w rejsie big boat party,30
3,2020-08-03,klubem sportowym,21
3,2020-08-03,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-03,ognisko rodzinne,6
3,2020-08-03,wopr,12
3,2020-08-03,młodzieżowymi spotkaniami towarzyskimi,5
3,2020-08-02,ognisko w jednostce wojskowej,38
3,2020-08-02,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",35
3,2020-08-02,udziałem w rejsie big boat party,30
3,2020-08-02,klubem sportowym,20
3,2020-08-02,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-02,ognisko rodzinne,6
3,2020-08-02,wopr,2
3,2020-08-01,ognisko w jednostce wojskowej,38
3,2020-08-01,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",35
3,2020-08-01,udziałem w rejsie big boat party,30
3,2020-08-01,klubem sportowym,18
3,2020-08-01,ognisko rodzinne związane z zakładem pracy,9
3,2020-08-01,ognisko rodzinne,6
3,2020-07-31,ognisko w jednostce wojskowej,38
3,2020-07-31,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",35
3,2020-07-31,udziałem w rejsie big boat party,30
3,2020-07-31,klubem sportowym,17
3,2020-07-31,ognisko rodzinne związane z zakładem pracy,9
3,2020-07-31,ognisko rodzinne,6
3,2020-07-30,ognisko w jednostce wojskowej,38
3,2020-07-30,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",33
3,2020-07-30,udziałem w rejsie big boat party,29
3,2020-07-30,klubem sportowym,17
3,2020-07-30,ognisko rodzinne związane z zakładem pracy,9
3,2020-07-30,ognisko rodzinne,6
3,2020-07-29,ognisko w jednostce wojskowej,38
3,2020-07-29,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",30
3,2020-07-29,udziałem w rejsie big boat party,28
3,2020-07-29,klubem sportowym,14
3,2020-07-29,ognisko rodzinne związane z zakładem pracy,8
3,2020-07-29,ognisko rodzinne,6
3,2020-07-28,ognisko w jednostce wojskowej,37
3,2020-07-28,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",28
3,2020-07-28,udziałem w rejsie big boat party,25
3,2020-07-28,klubem sportowym,8
3,2020-07-27,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-27,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-27,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-27,ognisko w jednostce wojskowej,37
3,2020-07-27,pielgrzymką do lichenia,5
3,2020-07-27,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",27
3,2020-07-27,udziałem w rejsie big boat party,21
3,2020-07-27,klubem sportowym,3
3,2020-07-26,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-26,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-26,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-26,ognisko w jednostce wojskowej,37
3,2020-07-26,pielgrzymką do lichenia,5
3,2020-07-26,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",27
3,2020-07-26,udziałem w rejsie big boat party,21
3,2020-07-25,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-25,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-25,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-25,ognisko w jednostce wojskowej,37
3,2020-07-25,pielgrzymką do lichenia,5
3,2020-07-25,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",20
3,2020-07-25,udziałem w rejsie big boat party,17
3,2020-07-24,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-24,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-24,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-24,ognisko w jednostce wojskowej,34
3,2020-07-24,pielgrzymką do lichenia,5
3,2020-07-24,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",15
3,2020-07-24,udziałem w kilkunastogodzinnym rejsie big boat party,7
3,2020-07-23,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-23,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-23,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-23,ognisko w jednostce wojskowej,33
3,2020-07-23,pielgrzymką do lichenia,5
3,2020-07-23,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",13
3,2020-07-23,udziałem w kilkunastogodzinnym rejsie big boat party,1
3,2020-07-22,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-22,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-22,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-22,ognisko w jednostce wojskowej,31
3,2020-07-22,pielgrzymką do lichenia,5
3,2020-07-22,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",13
3,2020-07-21,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-21,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-21,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-21,ognisko w jednostce wojskowej,26
3,2020-07-21,pielgrzymką do lichenia,5
3,2020-07-21,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",12
3,2020-07-20,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-20,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-20,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-20,ognisko w jednostce wojskowej,23
3,2020-07-20,pielgrzymką do lichenia,5
3,2020-07-20,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",5
3,2020-07-19,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-19,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-19,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-19,ognisko w jednostce wojskowej,23
3,2020-07-19,pielgrzymką do lichenia,5
3,2020-07-19,"ognisko rodzinne w województwie zachodniopomorskim/pomorskim, związane z zakładem pracy",5
3,2020-07-18,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-18,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-18,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-18,ognisko w jednostce wojskowej,23
3,2020-07-18,pielgrzymką do lichenia,4
3,2020-07-17,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-17,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-17,oddziałem szpitalnym w słupsku/rodzinne,15
3,2020-07-17,ognisko w jednostce wojskowej,14
3,2020-07-17,pielgrzymką do lichenia,4
3,2020-07-16,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-16,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-16,oddziałem szpitalnym w słupsku/rodzinne,14
3,2020-07-16,ognisko w jednostce wojskowej,11
3,2020-07-16,pielgrzymką do lichenia,2
3,2020-07-15,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-15,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-15,oddziałem szpitalnym w słupsku/rodzinne,14
3,2020-07-15,ognisko w jednostce wojskowej,11
3,2020-07-14,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-14,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-14,oddziałem szpitalnym w słupsku/rodzinne,14
3,2020-07-14,ognisko w jednostce wojskowej,11
3,2020-07-13,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-13,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-13,oddziałem szpitalnym w słupsku/rodzinne,14
3,2020-07-13,ognisko w jednostce wojskowej,10
3,2020-07-12,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-12,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-12,oddziałem szpitalnym w słupsku/rodzinne,14
3,2020-07-12,spotkaniem towarzyskim,5
3,2020-07-12,ognisko w jednostce wojskowej,9
3,2020-07-11,ognisko rodzinne,21
3,2020-07-11,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-11,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-11,oddziałem szpitalnym w słupsku/rodzinne,12
3,2020-07-11,spotkaniem towarzyskim,5
3,2020-07-11,ognisko w jednostce wojskowej,9
3,2020-07-10,ognisko rodzinne,21
3,2020-07-10,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-10,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-10,oddziałem szpitalnym w słupsku/rodzinne,11
3,2020-07-10,spotkaniem towarzyskim,5
3,2020-07-10,ognisko w jednostce wojskowej,8
3,2020-07-09,ognisko rodzinne,21
3,2020-07-09,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-09,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-09,oddziałem szpitalnym w słupsku/rodzinne,11
3,2020-07-09,spotkaniem towarzyskim,5
3,2020-07-08,ognisko rodzinne,21
3,2020-07-08,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-08,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-08,oddziałem szpitalnym w słupsku/rodzinne,11
3,2020-07-08,spotkaniem towarzyskim,5
3,2020-07-07,ognisko rodzinne,21
3,2020-07-07,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-07,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-07,oddziałem szpitalnym w słupsku/rodzinne,10
3,2020-07-07,spotkaniem towarzyskim,4
3,2020-07-06,ognisko rodzinne,21
3,2020-07-06,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-06,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-06,udziałem w weselu w województwie podlaskim,5
3,2020-07-06,oddziałem szpitalnym w słupsku,8
3,2020-07-06,spotkaniem towarzyskim,4
3,2020-07-05,ognisko rodzinne/działalność gospodarcza,18
3,2020-07-05,ognisko rodzinne,21
3,2020-07-05,ognisko u producenta rolnego,7
3,2020-07-05,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-05,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-05,udziałem w weselu w województwie podlaskim,5
3,2020-07-05,oddziałem szpitalnym w słupsku,8
3,2020-07-05,spotkaniem towarzyskim,4
3,2020-07-04,ognisko rodzinne/działalność gospodarcza,18
3,2020-07-04,ognisko rodzinne,21
3,2020-07-04,ognisko u producenta rolnego,7
3,2020-07-04,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-04,ognisko rodzinne związane z wizytą osoby z południa polski,10
3,2020-07-04,udziałem w weselu w województwie podlaskim,5
3,2020-07-04,oddziałem szpitalnym w słupsku,6
3,2020-07-04,spotkaniem towarzyskim,4
3,2020-07-03,ognisko rodzinne/działalność gospodarcza,18
3,2020-07-03,ognisko rodzinne,21
3,2020-07-03,ognisko u producenta rolnego,7
3,2020-07-03,dwoma zakładami produkcyjnymi/rodzinne,32
3,2020-07-03,ognisko rodzinne związane z wizytą osoby z południa polski,9
3,2020-07-03,udziałem w weselu w województwie podlaskim,5
